run_id,scenario_id,expected_violation,seed,log_path,baseline_passed,baseline_codes,baseline_time_s,flv_status,flv_violations,flv_time_s
s1_pred_fail-022,s1_pred_fail,PRED_FAIL,1022,runs/s1_pred_fail-022.jsonl,0,HOLD_TOO_SHORT,0.000479,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013501
s1_pred_fail-023,s1_pred_fail,PRED_FAIL,1023,runs/s1_pred_fail-023.jsonl,0,HOLD_TOO_SHORT,0.000480,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.014103
s1_pred_fail-024,s1_pred_fail,PRED_FAIL,1024,runs/s1_pred_fail-024.jsonl,0,HOLD_TOO_SHORT,0.000473,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.012909
s1_pred_fail-025,s1_pred_fail,PRED_FAIL,1025,runs/s1_pred_fail-025.jsonl,0,HOLD_TOO_SHORT,0.000470,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013143
s1_pred_fail-026,s1_pred_fail,PRED_FAIL,1026,runs/s1_pred_fail-026.jsonl,0,HOLD_TOO_SHORT,0.000462,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013799
s1_pred_fail-027,s1_pred_fail,PRED_FAIL,1027,runs/s1_pred_fail-027.jsonl,0,HOLD_TOO_SHORT,0.000457,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.012987
s1_pred_fail-028,s1_pred_fail,PRED_FAIL,1028,runs/s1_pred_fail-028.jsonl,0,HOLD_TOO_SHORT,0.000463,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013306
s1_pred_fail-029,s1_pred_fail,PRED_FAIL,1029,runs/s1_pred_fail-029.jsonl,0,HOLD_TOO_SHORT,0.000492,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013343
s1_pred_fail-030,s1_pred_fail,PRED_FAIL,1030,runs/s1_pred_fail-030.jsonl,0,HOLD_TOO_SHORT,0.000477,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013808
s1_pred_fail-031,s1_pred_fail,PRED_FAIL,1031,runs/s1_pred_fail-031.jsonl,0,HOLD_TOO_SHORT,0.000497,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013718
s1_pred_fail-032,s1_pred_fail,PRED_FAIL,1032,runs/s1_pred_fail-032.jsonl,0,HOLD_TOO_SHORT,0.000479,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013333
s1_pred_fail-033,s1_pred_fail,PRED_FAIL,1033,runs/s1_pred_fail-033.jsonl,0,HOLD_TOO_SHORT,0.000482,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013404
s1_pred_fail-034,s1_pred_fail,PRED_FAIL,1034,runs/s1_pred_fail-034.jsonl,0,HOLD_TOO_SHORT,0.000472,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013020
s1_pred_fail-035,s1_pred_fail,PRED_FAIL,1035,runs/s1_pred_fail-035.jsonl,0,HOLD_TOO_SHORT,0.000486,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013308
s1_pred_fail-036,s1_pred_fail,PRED_FAIL,1036,runs/s1_pred_fail-036.jsonl,0,HOLD_TOO_SHORT,0.000466,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013604
s1_pred_fail-037,s1_pred_fail,PRED_FAIL,1037,runs/s1_pred_fail-037.jsonl,0,HOLD_TOO_SHORT,0.000465,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013029
s1_pred_fail-038,s1_pred_fail,PRED_FAIL,1038,runs/s1_pred_fail-038.jsonl,0,HOLD_TOO_SHORT,0.000610,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013362
s1_pred_fail-039,s1_pred_fail,PRED_FAIL,1039,runs/s1_pred_fail-039.jsonl,0,HOLD_TOO_SHORT,0.000460,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013138
s1_pred_fail-040,s1_pred_fail,PRED_FAIL,1040,runs/s1_pred_fail-040.jsonl,0,HOLD_TOO_SHORT,0.000465,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013200
s1_pred_fail-041,s1_pred_fail,PRED_FAIL,1041,runs/s1_pred_fail-041.jsonl,0,HOLD_TOO_SHORT,0.000472,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013056
s1_pred_fail-042,s1_pred_fail,PRED_FAIL,1042,runs/s1_pred_fail-042.jsonl,0,HOLD_TOO_SHORT,0.000470,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013005
s1_pred_fail-043,s1_pred_fail,PRED_FAIL,1043,runs/s1_pred_fail-043.jsonl,0,HOLD_TOO_SHORT,0.000470,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013040
s1_pred_fail-044,s1_pred_fail,PRED_FAIL,1044,runs/s1_pred_fail-044.jsonl,0,HOLD_TOO_SHORT,0.000494,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013640
s1_pred_fail-045,s1_pred_fail,PRED_FAIL,1045,runs/s1_pred_fail-045.jsonl,0,HOLD_TOO_SHORT,0.000483,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013235
s1_pred_fail-046,s1_pred_fail,PRED_FAIL,1046,runs/s1_pred_fail-046.jsonl,0,HOLD_TOO_SHORT,0.000471,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013325
s1_pred_fail-047,s1_pred_fail,PRED_FAIL,1047,runs/s1_pred_fail-047.jsonl,0,HOLD_TOO_SHORT,0.000506,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013315
s1_pred_fail-048,s1_pred_fail,PRED_FAIL,1048,runs/s1_pred_fail-048.jsonl,0,HOLD_TOO_SHORT,0.000474,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.012874
s1_pred_fail-049,s1_pred_fail,PRED_FAIL,1049,runs/s1_pred_fail-049.jsonl,0,HOLD_TOO_SHORT,0.000484,FAIL,PRED_FAIL;PRED_FAIL;TIME_UNDER;PRED_FAIL;N_TOO_LOW;PRED_FAIL,0.013400
s1_range_mism-000,s1_range_mism,RANGE_MISM,1000,runs/s1_range_mism-000.jsonl,0,T_SET_BAD,0.000903,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022173
s1_range_mism-001,s1_range_mism,RANGE_MISM,1001,runs/s1_range_mism-001.jsonl,0,T_SET_BAD,0.000903,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022073
s1_range_mism-002,s1_range_mism,RANGE_MISM,1002,runs/s1_range_mism-002.jsonl,0,T_SET_BAD,0.000901,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021822
s1_range_mism-003,s1_range_mism,RANGE_MISM,1003,runs/s1_range_mism-003.jsonl,0,T_SET_BAD,0.000928,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021866
s1_range_mism-004,s1_range_mism,RANGE_MISM,1004,runs/s1_range_mism-004.jsonl,0,T_SET_BAD,0.000868,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021836
s1_range_mism-005,s1_range_mism,RANGE_MISM,1005,runs/s1_range_mism-005.jsonl,0,T_SET_BAD,0.000884,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022342
s1_range_mism-006,s1_range_mism,RANGE_MISM,1006,runs/s1_range_mism-006.jsonl,0,T_SET_BAD,0.000899,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022321
s1_range_mism-007,s1_range_mism,RANGE_MISM,1007,runs/s1_range_mism-007.jsonl,0,T_SET_BAD,0.000905,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022717
s1_range_mism-008,s1_range_mism,RANGE_MISM,1008,runs/s1_range_mism-008.jsonl,0,T_SET_BAD,0.000868,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021552
s1_range_mism-009,s1_range_mism,RANGE_MISM,1009,runs/s1_range_mism-009.jsonl,0,T_SET_BAD,0.000886,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022149
s1_range_mism-010,s1_range_mism,RANGE_MISM,1010,runs/s1_range_mism-010.jsonl,0,T_SET_BAD,0.000936,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021636
s1_range_mism-011,s1_range_mism,RANGE_MISM,1011,runs/s1_range_mism-011.jsonl,0,T_SET_BAD,0.000905,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021861
s1_range_mism-012,s1_range_mism,RANGE_MISM,1012,runs/s1_range_mism-012.jsonl,0,T_SET_BAD,0.000956,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021883
s1_range_mism-013,s1_range_mism,RANGE_MISM,1013,runs/s1_range_mism-013.jsonl,0,T_SET_BAD,0.000891,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021615
s1_range_mism-014,s1_range_mism,RANGE_MISM,1014,runs/s1_range_mism-014.jsonl,0,T_SET_BAD,0.000908,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022998
s1_range_mism-015,s1_range_mism,RANGE_MISM,1015,runs/s1_range_mism-015.jsonl,0,T_SET_BAD,0.000937,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022383
s1_range_mism-016,s1_range_mism,RANGE_MISM,1016,runs/s1_range_mism-016.jsonl,0,T_SET_BAD,0.001029,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022397
s1_range_mism-017,s1_range_mism,RANGE_MISM,1017,runs/s1_range_mism-017.jsonl,0,T_SET_BAD,0.000932,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022429
s1_range_mism-018,s1_range_mism,RANGE_MISM,1018,runs/s1_range_mism-018.jsonl,0,T_SET_BAD,0.000889,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022463
s1_range_mism-019,s1_range_mism,RANGE_MISM,1019,runs/s1_range_mism-019.jsonl,0,T_SET_BAD,0.000903,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021572
s1_range_mism-020,s1_range_mism,RANGE_MISM,1020,runs/s1_range_mism-020.jsonl,0,T_SET_BAD,0.000867,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022682
s1_range_mism-021,s1_range_mism,RANGE_MISM,1021,runs/s1_range_mism-021.jsonl,0,T_SET_BAD,0.000887,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021737
s1_range_mism-022,s1_range_mism,RANGE_MISM,1022,runs/s1_range_mism-022.jsonl,0,T_SET_BAD,0.000857,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021380
s1_range_mism-023,s1_range_mism,RANGE_MISM,1023,runs/s1_range_mism-023.jsonl,0,T_SET_BAD,0.000878,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022314
s1_range_mism-024,s1_range_mism,RANGE_MISM,1024,runs/s1_range_mism-024.jsonl,0,T_SET_BAD,0.000886,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021321
s1_range_mism-025,s1_range_mism,RANGE_MISM,1025,runs/s1_range_mism-025.jsonl,0,T_SET_BAD,0.000914,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021622
s1_range_mism-026,s1_range_mism,RANGE_MISM,1026,runs/s1_range_mism-026.jsonl,0,T_SET_BAD,0.000932,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021711
s1_range_mism-027,s1_range_mism,RANGE_MISM,1027,runs/s1_range_mism-027.jsonl,0,T_SET_BAD,0.001025,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022243
s1_range_mism-028,s1_range_mism,RANGE_MISM,1028,runs/s1_range_mism-028.jsonl,0,T_SET_BAD,0.000877,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021660
s1_range_mism-029,s1_range_mism,RANGE_MISM,1029,runs/s1_range_mism-029.jsonl,0,T_SET_BAD,0.000856,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021566
s1_range_mism-030,s1_range_mism,RANGE_MISM,1030,runs/s1_range_mism-030.jsonl,0,T_SET_BAD,0.000892,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022630
s1_range_mism-031,s1_range_mism,RANGE_MISM,1031,runs/s1_range_mism-031.jsonl,0,T_SET_BAD,0.000919,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021697
s1_range_mism-032,s1_range_mism,RANGE_MISM,1032,runs/s1_range_mism-032.jsonl,0,T_SET_BAD,0.000887,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022643
s1_range_mism-033,s1_range_mism,RANGE_MISM,1033,runs/s1_range_mism-033.jsonl,0,T_SET_BAD,0.000861,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021923
s1_range_mism-034,s1_range_mism,RANGE_MISM,1034,runs/s1_range_mism-034.jsonl,0,T_SET_BAD,0.000876,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022426
s1_range_mism-035,s1_range_mism,RANGE_MISM,1035,runs/s1_range_mism-035.jsonl,0,T_SET_BAD,0.000880,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021763
s1_range_mism-036,s1_range_mism,RANGE_MISM,1036,runs/s1_range_mism-036.jsonl,0,T_SET_BAD,0.000939,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022043
s1_range_mism-037,s1_range_mism,RANGE_MISM,1037,runs/s1_range_mism-037.jsonl,0,T_SET_BAD,0.000874,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021651
s1_range_mism-038,s1_range_mism,RANGE_MISM,1038,runs/s1_range_mism-038.jsonl,0,T_SET_BAD,0.000881,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021477
s1_range_mism-039,s1_range_mism,RANGE_MISM,1039,runs/s1_range_mism-039.jsonl,0,T_SET_BAD,0.000948,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021938
s1_range_mism-040,s1_range_mism,RANGE_MISM,1040,runs/s1_range_mism-040.jsonl,0,T_SET_BAD,0.000921,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021491
s1_range_mism-041,s1_range_mism,RANGE_MISM,1041,runs/s1_range_mism-041.jsonl,0,T_SET_BAD,0.000848,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022460
s1_range_mism-042,s1_range_mism,RANGE_MISM,1042,runs/s1_range_mism-042.jsonl,0,T_SET_BAD,0.000888,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021553
s1_range_mism-043,s1_range_mism,RANGE_MISM,1043,runs/s1_range_mism-043.jsonl,0,T_SET_BAD,0.000878,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022582
s1_range_mism-044,s1_range_mism,RANGE_MISM,1044,runs/s1_range_mism-044.jsonl,0,T_SET_BAD,0.000880,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021425
s1_range_mism-045,s1_range_mism,RANGE_MISM,1045,runs/s1_range_mism-045.jsonl,0,T_SET_BAD,0.000912,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021338
s1_range_mism-046,s1_range_mism,RANGE_MISM,1046,runs/s1_range_mism-046.jsonl,0,T_SET_BAD,0.000854,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022354
s1_range_mism-047,s1_range_mism,RANGE_MISM,1047,runs/s1_range_mism-047.jsonl,0,T_SET_BAD,0.000907,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.021755
s1_range_mism-048,s1_range_mism,RANGE_MISM,1048,runs/s1_range_mism-048.jsonl,0,T_SET_BAD,0.000886,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022845
s1_range_mism-049,s1_range_mism,RANGE_MISM,1049,runs/s1_range_mism-049.jsonl,0,T_SET_BAD,0.001138,FAIL,PRED_FAIL;PRED_FAIL;N_TOO_LOW;PRED_FAIL;RANGE_MISM,0.022263
s1_seq_miss-000,s1_seq_miss,SEQ_MISS,1000,runs/s1_seq_miss-000.jsonl,0,MISSING_HOLD,0.000259,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008937
s1_seq_miss-001,s1_seq_miss,SEQ_MISS,1001,runs/s1_seq_miss-001.jsonl,0,MISSING_HOLD,0.000312,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009708
s1_seq_miss-002,s1_seq_miss,SEQ_MISS,1002,runs/s1_seq_miss-002.jsonl,0,MISSING_HOLD,0.000268,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009253
s1_seq_miss-003,s1_seq_miss,SEQ_MISS,1003,runs/s1_seq_miss-003.jsonl,0,MISSING_HOLD,0.000278,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008979
s1_seq_miss-004,s1_seq_miss,SEQ_MISS,1004,runs/s1_seq_miss-004.jsonl,0,MISSING_HOLD,0.000257,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009155
s1_seq_miss-005,s1_seq_miss,SEQ_MISS,1005,runs/s1_seq_miss-005.jsonl,0,MISSING_HOLD,0.000259,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008986
s1_seq_miss-006,s1_seq_miss,SEQ_MISS,1006,runs/s1_seq_miss-006.jsonl,0,MISSING_HOLD,0.000262,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009159
s1_seq_miss-007,s1_seq_miss,SEQ_MISS,1007,runs/s1_seq_miss-007.jsonl,0,MISSING_HOLD,0.000269,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008818
s1_seq_miss-008,s1_seq_miss,SEQ_MISS,1008,runs/s1_seq_miss-008.jsonl,0,MISSING_HOLD,0.000263,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009347
s1_seq_miss-009,s1_seq_miss,SEQ_MISS,1009,runs/s1_seq_miss-009.jsonl,0,MISSING_HOLD,0.000252,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008738
s1_seq_miss-010,s1_seq_miss,SEQ_MISS,1010,runs/s1_seq_miss-010.jsonl,0,MISSING_HOLD,0.000267,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008920
s1_seq_miss-011,s1_seq_miss,SEQ_MISS,1011,runs/s1_seq_miss-011.jsonl,0,MISSING_HOLD,0.000258,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008851
s1_seq_miss-012,s1_seq_miss,SEQ_MISS,1012,runs/s1_seq_miss-012.jsonl,0,MISSING_HOLD,0.000269,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009635
s1_seq_miss-013,s1_seq_miss,SEQ_MISS,1013,runs/s1_seq_miss-013.jsonl,0,MISSING_HOLD,0.000243,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009085
s1_seq_miss-014,s1_seq_miss,SEQ_MISS,1014,runs/s1_seq_miss-014.jsonl,0,MISSING_HOLD,0.000258,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008757
s1_seq_miss-015,s1_seq_miss,SEQ_MISS,1015,runs/s1_seq_miss-015.jsonl,0,MISSING_HOLD,0.000239,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009096
s1_seq_miss-016,s1_seq_miss,SEQ_MISS,1016,runs/s1_seq_miss-016.jsonl,0,MISSING_HOLD,0.000266,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009768
s1_seq_miss-017,s1_seq_miss,SEQ_MISS,1017,runs/s1_seq_miss-017.jsonl,0,MISSING_HOLD,0.000256,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009417
s1_seq_miss-018,s1_seq_miss,SEQ_MISS,1018,runs/s1_seq_miss-018.jsonl,0,MISSING_HOLD,0.000234,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009622
s1_seq_miss-019,s1_seq_miss,SEQ_MISS,1019,runs/s1_seq_miss-019.jsonl,0,MISSING_HOLD,0.000232,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009282
s1_seq_miss-020,s1_seq_miss,SEQ_MISS,1020,runs/s1_seq_miss-020.jsonl,0,MISSING_HOLD,0.000237,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009122
s1_seq_miss-021,s1_seq_miss,SEQ_MISS,1021,runs/s1_seq_miss-021.jsonl,0,MISSING_HOLD,0.000261,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008954
s1_seq_miss-022,s1_seq_miss,SEQ_MISS,1022,runs/s1_seq_miss-022.jsonl,0,MISSING_HOLD,0.000250,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009149
s1_seq_miss-023,s1_seq_miss,SEQ_MISS,1023,runs/s1_seq_miss-023.jsonl,0,MISSING_HOLD,0.000250,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008890
s1_seq_miss-024,s1_seq_miss,SEQ_MISS,1024,runs/s1_seq_miss-024.jsonl,0,MISSING_HOLD,0.000240,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009142
s1_seq_miss-025,s1_seq_miss,SEQ_MISS,1025,runs/s1_seq_miss-025.jsonl,0,MISSING_HOLD,0.000258,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008649
s1_seq_miss-026,s1_seq_miss,SEQ_MISS,1026,runs/s1_seq_miss-026.jsonl,0,MISSING_HOLD,0.000251,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009609
s1_seq_miss-027,s1_seq_miss,SEQ_MISS,1027,runs/s1_seq_miss-027.jsonl,0,MISSING_HOLD,0.000255,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009196
s1_seq_miss-028,s1_seq_miss,SEQ_MISS,1028,runs/s1_seq_miss-028.jsonl,0,MISSING_HOLD,0.000274,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009115
s1_seq_miss-029,s1_seq_miss,SEQ_MISS,1029,runs/s1_seq_miss-029.jsonl,0,MISSING_HOLD,0.000257,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008986
s1_seq_miss-030,s1_seq_miss,SEQ_MISS,1030,runs/s1_seq_miss-030.jsonl,0,MISSING_HOLD,0.000249,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.008711
s1_seq_miss-031,s1_seq_miss,SEQ_MISS,1031,runs/s1_seq_miss-031.jsonl,0,MISSING_HOLD,0.000318,FAIL,PRED_FAIL;SEQ_ORDER;N_TOO_LOW;PRED_FAIL;SEQ_MISS,0.009331
